,0,1,2,3,4,5,6
0,0.8581919957622902,0.830873092198578,0.9011878899446162,0.7826749035562162,0.7661193889668769,0.9895953343509497,1.0755057799524992
1,0.8510452064667539,0.8311621623361747,0.8948996363125639,0.7727684748452368,0.7740229589674507,0.9990359336319786,1.0775276983448927
2,0.8439152274627199,0.8313690918355175,0.888244366018997,0.7633996877838393,0.7827104934404131,1.008566624754773,1.0795152420226395
3,0.8368005802911951,0.8314977790437407,0.881215958272496,0.7546374647972035,0.79216351976325,1.0181529112525904,1.0814237777489197
4,0.8297161968232084,0.8315580477251833,0.8738175636281827,0.7465695296887631,0.802365959456234,1.0277623662016502,1.0832127670404776
5,0.8226746721128061,0.8315419673803037,0.8660350295391861,0.7392680389540666,0.8132745935181006,1.0373443011631327,1.0848325367110263
6,0.8157130693267054,0.8314370071340383,0.857861219230003,0.7328251082566167,0.8248502466088683,1.0468532760000995,1.0862410631674366
7,0.8088662155735739,0.8312313405156709,0.8492964006280199,0.7273305785128957,0.8370365297882691,1.0562376081044735,1.0873958661792862
8,0.8021692867910477,0.8309186309732475,0.8403522943158885,0.722873312990334,0.8497682041538156,1.0654463309951392,1.08825638048777
9,0.7956768074358472,0.8304843459725467,0.8310499814875374,0.7195511363132311,0.8629821883513074,1.0744348231267902,1.0887898178141968
10,0.7894351148382511,0.8298945077581592,0.8214013128605394,0.7174354609036183,0.8765919894161504,1.0831480509711322,1.0889591470479343
11,0.7845186178497248,0.8295598574591598,0.8121506616069133,0.7171289845266576,0.8921463767830741,1.0954530942405114,1.092670179020943
12,0.7798469932610446,0.8290085172334247,0.8025181306301811,0.7182440524617032,0.9084704249780449,1.1078598742758676,1.096078763851809
13,0.7754654213962231,0.8281740064831651,0.7925465190063846,0.7208728653657683,0.9254956113645693,1.1202975326375315,1.099120055418276
14,0.7714305709302958,0.8270004624683082,0.7823228455946029,0.7251172489172131,0.9431618974383333,1.1327048128194646,1.1017382573854495
15,0.7677821107488126,0.8254143919797851,0.7719388966108474,0.7310410577633694,0.9613856135876344,1.1450074684057683,1.1038711731560982
16,0.7645541675700056,0.823342396806485,0.7615145492991124,0.738690092651833,0.980078189692086,1.157131228033715,1.1054593412880376
17,0.7617751499638902,0.8207164937909283,0.751202697316552,0.7480928835452263,0.999150079674773,1.1690042022860643,1.1064480608593692
18,0.7594504232464662,0.8174579935939843,0.7411614890215091,0.7592331981716058,1.0184925348447207,1.1805441195209638,1.1067784985069695
19,0.7575704504151531,0.8134873509482696,0.7315795778924177,0.7720696032963041,1.0379938630300163,1.1916743588756258,1.1064091789128425
20,0.7561186239363176,0.8087599526890272,0.7226709362464192,0.7865450551995418,1.0575527588890887,1.202321503485356,1.1052906627487529
21,0.7548855759353489,0.8035111036527899,0.7153288944895558,0.8009143681360263,1.0756288095373279,1.2125831305977304,1.1052997871368406
22,0.7539120023126584,0.7976214478416477,0.7089001315413012,0.8165458935108033,1.0938076172249414,1.2226103479924648,1.1048557398529555
23,0.7531459622886032,0.7910740871445668,0.703545179595656,0.8333591944994423,1.1120344126200872,1.2323679846766578,1.1039381443530834
24,0.7525286882703769,0.7838711006080933,0.6994274319232556,0.8512695083913043,1.1302606991337396,1.2418247648865197,1.1025311460429503
25,0.7519969413880636,0.7760385224363655,0.6967113712214624,0.8701921725101537,1.1484463879033813,1.250954418220455,1.1006245325018915
26,0.7514712723250419,0.7676077217013417,0.6955306031088545,0.8900231259095233,1.1665430130733592,1.2597247317477016,1.098204906634049
27,0.7508735116803983,0.7586419416406969,0.6960165077243191,0.9106666830835464,1.1845132555549807,1.2681099111840926,1.0952664206625102
28,0.7501191297709715,0.7492226519385681,0.698274199876622,0.9320222844556316,1.2023195608572135,1.2760833361677588,1.091804552284604
29,0.7491141371928768,0.7394405065568451,0.7023688486514615,0.9539775758517014,1.2199170415748135,1.2836131832889126,1.0878124519758074
30,0.7477780480439643,0.7294310225451739,0.7083658809777352,0.9764445051096365,1.2372807405022095,1.2906795644291698,1.0832954389818947
31,0.7458797007347827,0.7196098576230546,0.7153419914081196,0.9971444179263848,1.2519712149511841,1.2955381460375204,1.077956819187607
32,0.7435343082884787,0.7098259858955684,0.7239373199042318,1.017948305331883,1.266248068753665,1.299893486610546,1.0721883082732178
33,0.7406795027270023,0.7002331809753349,0.734110518279511,1.0387789276608184,1.2801022995621043,1.3037500919266007,1.06602216378539
34,0.7372742637819577,0.6909872606244203,0.7458034739065285,1.0595653445723767,1.293511392439738,1.307085089006915,1.0594535677487675
35,0.733276970690722,0.682250566775021,0.7589349975788934,1.080239612451464,1.3064615217133122,1.3098923685262858,1.0525026515516673
36,0.7286603549846391,0.6741916428553562,0.7734133232920472,1.1007455242748985,1.3189450263129814,1.312169831760749,1.0451932912673738
37,0.7234002512185762,0.6669615363932803,0.7891178569210227,1.1210167809960552,1.33094267394602,1.3139085195896676,1.0375455182398987
38,0.7174961863981552,0.6607198422508388,0.8059357631280444,1.141010362730725,1.3424506024738447,1.315109434441364,1.0295868794541518
39,0.7109600401712818,0.6556112565710825,0.8237441049312535,1.1606850300107692,1.353462963978592,1.3157728696332631,1.0213448422255682
40,0.7038114989761575,0.6517541679093869,0.842404829477142,1.1799930131091863,1.3639657947285158,1.3158949065366543,1.0128439540917473
41,0.6962344236367549,0.649104697318921,0.860831563535089,1.1974791372771683,1.3724764823759974,1.3144658669216176,1.0038181451081778
42,0.688174335409673,0.6478122782121098,0.8797548876415772,1.2144634727918577,1.380433125527183,1.3125163985419206,0.9946159441194927
43,0.6796945588049745,0.6479295320211141,0.8990515604577624,1.230922023570407,1.3878348254642205,1.3100549867848053,0.9852664677179408
44,0.6708756058493522,0.6494937739555526,0.9186111817217532,1.246841284424943,1.3946863782503254,1.3070942764999367,0.9758014306383574
45,0.661807333385943,0.6525160979644762,0.9383280716448735,1.2622097120701925,1.4009924765854032,1.3036478709119645,0.9662509808381461
46,0.6525856879346474,0.6569764941421943,0.9580961656171673,1.27702007384288,1.4067677540624646,1.2997466611519515,0.9566591258928185
47,0.6433175287447843,0.6628408933250824,0.9778250982819805,1.291266002550231,1.412017802716163,1.2954066887605167,0.9470537934005534
48,0.6341241875379695,0.6700738359767906,0.9974514804729769,1.3049526446718083,1.4167475840829413,1.2906339408242502,0.9374499321468238
49,0.6251220366223469,0.6786087604586373,1.0169039160519193,1.3180799300143258,1.4209652890000144,1.2854475427501035,0.9278739531285989
50,0.6164230419079577,0.6883579966733266,1.0361103480741125,1.3306411354509178,1.4246734647250479,1.279864150890393,0.9183488094146204
51,0.6082954445355505,0.6989731265229168,1.05437140629342,1.3417437575878426,1.4269899374838388,1.273332003991462,0.9086959887495081
52,0.6007245300961963,0.710628472466444,1.0723328848675708,1.352346971283285,1.4288782440185614,1.266503199250889,0.8991674307017686
53,0.5937612058784258,0.7231507323260066,1.089858580399038,1.3623643152108795,1.4302791441557023,1.2593596235105602,0.8897667071350398
54,0.5873237576124926,0.7361887670343159,1.1066143670583621,1.3715264832925145,1.4310032667376533,1.2518095088528118,0.8804508612065644
55,0.5815948190698828,0.7497742609406001,1.1227566969491187,1.3800207545073062,1.431197715473538,1.2439574399405164,0.8712752767268201
56,0.5767094458102697,0.7638939074164799,1.138384230621868,1.3879711365753629,1.4309610208612562,1.2358789135607422,0.8622784512531029
57,0.5727229304534256,0.7784443236973492,1.1534837286621906,1.3953929006054968,1.4303118486031863,1.2276029748562618,0.8534726516640438
58,0.5696769509881577,0.7933269975030475,1.1680469375731588,1.402302451414434,1.4292698430727677,1.2191590932324563,0.844868163274793
59,0.567599305717609,0.8084493957236718,1.1820701069186406,1.408717247731547,1.427855599638154,1.2105769935382518,0.8364733443250021
60,0.5665005829292887,0.8237214642099269,1.1955541223189987,1.4146605368463943,1.4260985093362797,1.2018957245399262,0.8282989751478245
